"Disease","County","Year","Sex","Count","Population","Rate"
"Tetanus","Santa Barbara","2006","Total","1","412853","0.242"
"Tetanus","Santa Barbara","2006","Female","0","205752","0"
"Tetanus","Santa Barbara","2006","Male","1","207101","0.483"
"Tetanus","Santa Barbara","2007","Total","1","416648","0.24"
"Tetanus","Santa Barbara","2007","Female","1","207530","0.482"
"Tetanus","Santa Barbara","2007","Male","0","209118","0"
"Tetanus","Santa Barbara","2008","Total","0","419970","0"
"Tetanus","Santa Barbara","2008","Female","0","209105","0"
"Tetanus","Santa Barbara","2008","Male","0","210865","0"
"Tetanus","Santa Barbara","2009","Total","0","422423","0"
"Tetanus","Santa Barbara","2009","Female","0","210296","0"
"Tetanus","Santa Barbara","2009","Male","0","212127","0"
"Tetanus","Santa Barbara","2010","Total","0","424020","0"
"Tetanus","Santa Barbara","2010","Female","0","211115","0"
"Tetanus","Santa Barbara","2010","Male","0","212905","0"
"Tetanus","Santa Barbara","2011","Total","1","425685","0.235"
"Tetanus","Santa Barbara","2011","Female","0","211814","0"
"Tetanus","Santa Barbara","2011","Male","1","213871","0.468"
"Tetanus","Santa Barbara","2012","Total","0","426063","0"
"Tetanus","Santa Barbara","2012","Female","0","211798","0"
"Tetanus","Santa Barbara","2012","Male","0","214265","0"
"Tetanus","Santa Barbara","2013","Total","0","432110","0"
"Tetanus","Santa Barbara","2013","Female","0","214964","0"
"Tetanus","Santa Barbara","2013","Male","0","217146","0"
"Tetanus","Santa Barbara","2014","Total","0","436516","0"
"Tetanus","Santa Barbara","2014","Female","0","217149","0"
"Tetanus","Santa Barbara","2014","Male","0","219367","0"
"Tetanus","Santa Clara","2001","Total","0","1693171","0"
"Tetanus","Santa Clara","2001","Female","0","836732","0"
"Tetanus","Santa Clara","2001","Male","0","856439","0"
"Tetanus","Santa Clara","2002","Total","1","1693162","0.059"
"Tetanus","Santa Clara","2002","Female","0","837293","0"
"Tetanus","Santa Clara","2002","Male","1","855869","0.117"
"Tetanus","Santa Clara","2003","Total","0","1694211","0"
"Tetanus","Santa Clara","2003","Female","0","838473","0"
"Tetanus","Santa Clara","2003","Male","0","855738","0"
"Tetanus","Santa Clara","2004","Total","1","1696919","0.059"
"Tetanus","Santa Clara","2004","Female","1","840509","0.119"
"Tetanus","Santa Clara","2004","Male","0","856410","0"
"Tetanus","Santa Clara","2005","Total","0","1699521","0"
"Tetanus","Santa Clara","2005","Female","0","842466","0"
"Tetanus","Santa Clara","2005","Male","0","857055","0"
"Tetanus","Santa Clara","2006","Total","1","1713839","0.058"
"Tetanus","Santa Clara","2006","Female","0","850345","0"
"Tetanus","Santa Clara","2006","Male","1","863494","0.116"
"Tetanus","Santa Clara","2007","Total","0","1736327","0"
"Tetanus","Santa Clara","2007","Female","0","862263","0"
"Tetanus","Santa Clara","2007","Male","0","874064","0"
"Tetanus","Santa Clara","2008","Total","0","1759534","0"
"Tetanus","Santa Clara","2008","Female","0","874428","0"
"Tetanus","Santa Clara","2008","Male","0","885106","0"
"Tetanus","Santa Clara","2009","Total","0","1774890","0"
"Tetanus","Santa Clara","2009","Female","0","882602","0"
"Tetanus","Santa Clara","2009","Male","0","892288","0"
"Tetanus","Santa Clara","2010","Total","0","1786533","0"
"Tetanus","Santa Clara","2010","Female","0","890176","0"
"Tetanus","Santa Clara","2010","Male","0","896357","0"
"Tetanus","Santa Clara","2011","Total","0","1807361","0"
"Tetanus","Santa Clara","2011","Female","0","900923","0"
"Tetanus","Santa Clara","2011","Male","0","906438","0"
"Tetanus","Santa Clara","2012","Total","0","1827313","0"
"Tetanus","Santa Clara","2012","Female","0","911248","0"
"Tetanus","Santa Clara","2012","Male","0","916065","0"
"Tetanus","Santa Clara","2013","Total","1","1853223","0.054"
"Tetanus","Santa Clara","2013","Female","0","924969","0"
"Tetanus","Santa Clara","2013","Male","1","928254","0.108"
"Tetanus","Santa Clara","2014","Total","0","1874526","0"
"Tetanus","Santa Clara","2014","Female","0","936291","0"
"Tetanus","Santa Clara","2014","Male","0","938235","0"
"Tetanus","Santa Cruz","2001","Total","0","256166","0"
"Tetanus","Santa Cruz","2001","Female","0","128410","0"
"Tetanus","Santa Cruz","2001","Male","0","127756","0"
"Tetanus","Santa Cruz","2002","Total","0","255590","0"
"Tetanus","Santa Cruz","2002","Female","0","128115","0"
"Tetanus","Santa Cruz","2002","Male","0","127475","0"
"Tetanus","Santa Cruz","2003","Total","1","255122","0.392"
"Tetanus","Santa Cruz","2003","Female","0","127867","0"
"Tetanus","Santa Cruz","2003","Male","1","127255","0.786"
"Tetanus","Santa Cruz","2004","Total","0","254836","0"
"Tetanus","Santa Cruz","2004","Female","0","127676","0"
"Tetanus","Santa Cruz","2004","Male","0","127160","0"
"Tetanus","Santa Cruz","2005","Total","0","254725","0"
"Tetanus","Santa Cruz","2005","Female","0","127593","0"
"Tetanus","Santa Cruz","2005","Male","0","127132","0"
"Tetanus","Santa Cruz","2006","Total","0","255486","0"
"Tetanus","Santa Cruz","2006","Female","0","127995","0"
"Tetanus","Santa Cruz","2006","Male","0","127491","0"
"Tetanus","Santa Cruz","2007","Total","0","257601","0"
"Tetanus","Santa Cruz","2007","Female","0","129047","0"
"Tetanus","Santa Cruz","2007","Male","0","128554","0"
"Tetanus","Santa Cruz","2008","Total","0","259873","0"
"Tetanus","Santa Cruz","2008","Female","0","130193","0"
"Tetanus","Santa Cruz","2008","Male","0","129680","0"
"Tetanus","Santa Cruz","2009","Total","0","261912","0"
"Tetanus","Santa Cruz","2009","Female","0","131177","0"
"Tetanus","Santa Cruz","2009","Male","0","130735","0"
"Tetanus","Santa Cruz","2010","Total","0","263182","0"
"Tetanus","Santa Cruz","2010","Female","0","131911","0"
"Tetanus","Santa Cruz","2010","Male","0","131271","0"
"Tetanus","Santa Cruz","2011","Total","0","265526","0"
"Tetanus","Santa Cruz","2011","Female","0","132997","0"
"Tetanus","Santa Cruz","2011","Male","0","132529","0"
"Tetanus","Santa Cruz","2012","Total","0","268607","0"
"Tetanus","Santa Cruz","2012","Female","0","134421","0"
"Tetanus","Santa Cruz","2012","Male","0","134186","0"
"Tetanus","Santa Cruz","2013","Total","0","270734","0"
"Tetanus","Santa Cruz","2013","Female","0","135411","0"
"Tetanus","Santa Cruz","2013","Male","0","135323","0"
"Tetanus","Santa Cruz","2014","Total","0","271857","0"
"Tetanus","Santa Cruz","2014","Female","0","135956","0"
"Tetanus","Santa Cruz","2014","Male","0","135901","0"
"Tetanus","Shasta","2001","Total","0","167034","0"
"Tetanus","Shasta","2001","Female","0","85413","0"
"Tetanus","Shasta","2001","Male","0","81621","0"
"Tetanus","Shasta","2002","Total","0","169578","0"
"Tetanus","Shasta","2002","Female","0","86616","0"
"Tetanus","Shasta","2002","Male","0","82962","0"
"Tetanus","Shasta","2003","Total","0","171987","0"
"Tetanus","Shasta","2003","Female","0","87754","0"
"Tetanus","Shasta","2003","Male","0","84233","0"
"Tetanus","Shasta","2004","Total","0","173469","0"
"Tetanus","Shasta","2004","Female","0","88487","0"
"Tetanus","Shasta","2004","Male","0","84982","0"
"Tetanus","Shasta","2005","Total","0","174254","0"
"Tetanus","Shasta","2005","Female","0","88842","0"
"Tetanus","Shasta","2005","Male","0","85412","0"
"Tetanus","Shasta","2006","Total","0","175238","0"
"Tetanus","Shasta","2006","Female","0","89291","0"
"Tetanus","Shasta","2006","Male","0","85947","0"
"Tetanus","Shasta","2007","Total","0","175849","0"
"Tetanus","Shasta","2007","Female","0","89554","0"
"Tetanus","Shasta","2007","Male","0","86295","0"
"Tetanus","Shasta","2008","Total","0","176629","0"
"Tetanus","Shasta","2008","Female","0","89894","0"
"Tetanus","Shasta","2008","Male","0","86735","0"
"Tetanus","Shasta","2009","Total","0","176881","0"
"Tetanus","Shasta","2009","Female","0","89964","0"
"Tetanus","Shasta","2009","Male","0","86917","0"
"Tetanus","Shasta","2010","Total","0","177457","0"
"Tetanus","Shasta","2010","Female","0","90196","0"
"Tetanus","Shasta","2010","Male","0","87261","0"
"Tetanus","Shasta","2011","Total","0","178006","0"
"Tetanus","Shasta","2011","Female","0","90445","0"
"Tetanus","Shasta","2011","Male","0","87561","0"
"Tetanus","Shasta","2012","Total","0","178402","0"
"Tetanus","Shasta","2012","Female","0","90613","0"
"Tetanus","Shasta","2012","Male","0","87789","0"
"Tetanus","Shasta","2013","Total","0","178127","0"
"Tetanus","Shasta","2013","Female","0","90461","0"
"Tetanus","Shasta","2013","Male","0","87666","0"
"Tetanus","Shasta","2014","Total","0","178522","0"
"Tetanus","Shasta","2014","Female","0","90621","0"
"Tetanus","Shasta","2014","Male","0","87901","0"
"Tetanus","Sierra","2001","Total","0","3587","0"
"Tetanus","Sierra","2001","Female","0","1772","0"
"Tetanus","Sierra","2001","Male","0","1815","0"
"Tetanus","Sierra","2002","Total","0","3564","0"
"Tetanus","Sierra","2002","Female","0","1759","0"
"Tetanus","Sierra","2002","Male","0","1805","0"
"Tetanus","Sierra","2003","Total","0","3545","0"
"Tetanus","Sierra","2003","Female","0","1750","0"
"Tetanus","Sierra","2003","Male","0","1795","0"
"Tetanus","Sierra","2004","Total","0","3467","0"
"Tetanus","Sierra","2004","Female","0","1711","0"
"Tetanus","Sierra","2004","Male","0","1756","0"
"Tetanus","Sierra","2005","Total","0","3430","0"
"Tetanus","Sierra","2005","Female","0","1693","0"
"Tetanus","Sierra","2005","Male","0","1737","0"
"Tetanus","Sierra","2006","Total","0","3424","0"
"Tetanus","Sierra","2006","Female","0","1689","0"
"Tetanus","Sierra","2006","Male","0","1735","0"
"Tetanus","Sierra","2007","Total","0","3344","0"
"Tetanus","Sierra","2007","Female","0","1648","0"
"Tetanus","Sierra","2007","Male","0","1696","0"
"Tetanus","Sierra","2008","Total","0","3284","0"
"Tetanus","Sierra","2008","Female","0","1617","0"
"Tetanus","Sierra","2008","Male","0","1667","0"
"Tetanus","Sierra","2009","Total","0","3243","0"
"Tetanus","Sierra","2009","Female","0","1601","0"
"Tetanus","Sierra","2009","Male","0","1642","0"
"Tetanus","Sierra","2010","Total","0","3229","0"
"Tetanus","Sierra","2010","Female","0","1593","0"
"Tetanus","Sierra","2010","Male","0","1636","0"
"Tetanus","Sierra","2011","Total","0","3143","0"
"Tetanus","Sierra","2011","Female","0","1552","0"
"Tetanus","Sierra","2011","Male","0","1591","0"
"Tetanus","Sierra","2012","Total","0","3133","0"
"Tetanus","Sierra","2012","Female","0","1547","0"
"Tetanus","Sierra","2012","Male","0","1586","0"
"Tetanus","Sierra","2013","Total","0","3114","0"
"Tetanus","Sierra","2013","Female","0","1543","0"
"Tetanus","Sierra","2013","Male","0","1571","0"
"Tetanus","Sierra","2014","Total","0","3093","0"
"Tetanus","Sierra","2014","Female","0","1537","0"
"Tetanus","Sierra","2014","Male","0","1556","0"
"Tetanus","Siskiyou","2001","Total","0","44275","0"
"Tetanus","Siskiyou","2001","Female","0","22464","0"
"Tetanus","Siskiyou","2001","Male","0","21811","0"
"Tetanus","Siskiyou","2002","Total","0","44384","0"
"Tetanus","Siskiyou","2002","Female","0","22503","0"
"Tetanus","Siskiyou","2002","Male","0","21881","0"
"Tetanus","Siskiyou","2003","Total","0","44597","0"
"Tetanus","Siskiyou","2003","Female","0","22570","0"
"Tetanus","Siskiyou","2003","Male","0","22027","0"
"Tetanus","Siskiyou","2004","Total","0","44785","0"
"Tetanus","Siskiyou","2004","Female","0","22642","0"
"Tetanus","Siskiyou","2004","Male","0","22143","0"
"Tetanus","Siskiyou","2005","Total","0","44945","0"
"Tetanus","Siskiyou","2005","Female","0","22711","0"
"Tetanus","Siskiyou","2005","Male","0","22234","0"
"Tetanus","Siskiyou","2006","Total","0","44891","0"
"Tetanus","Siskiyou","2006","Female","0","22677","0"
"Tetanus","Siskiyou","2006","Male","0","22214","0"
"Tetanus","Siskiyou","2007","Total","0","44862","0"
"Tetanus","Siskiyou","2007","Female","0","22635","0"
"Tetanus","Siskiyou","2007","Male","0","22227","0"
"Tetanus","Siskiyou","2008","Total","0","45041","0"
"Tetanus","Siskiyou","2008","Female","0","22683","0"
"Tetanus","Siskiyou","2008","Male","0","22358","0"
"Tetanus","Siskiyou","2009","Total","0","44950","0"
"Tetanus","Siskiyou","2009","Female","0","22589","0"
"Tetanus","Siskiyou","2009","Male","0","22361","0"
"Tetanus","Siskiyou","2010","Total","0","44896","0"
"Tetanus","Siskiyou","2010","Female","0","22504","0"
"Tetanus","Siskiyou","2010","Male","0","22392","0"
"Tetanus","Siskiyou","2011","Total","0","44890","0"
"Tetanus","Siskiyou","2011","Female","0","22498","0"
"Tetanus","Siskiyou","2011","Male","0","22392","0"
"Tetanus","Siskiyou","2012","Total","0","45218","0"
"Tetanus","Siskiyou","2012","Female","0","22626","0"
"Tetanus","Siskiyou","2012","Male","0","22592","0"
"Tetanus","Siskiyou","2013","Total","0","45308","0"
"Tetanus","Siskiyou","2013","Female","0","22709","0"
"Tetanus","Siskiyou","2013","Male","0","22599","0"
"Tetanus","Siskiyou","2014","Total","0","45317","0"
"Tetanus","Siskiyou","2014","Female","0","22697","0"
"Tetanus","Siskiyou","2014","Male","0","22620","0"
"Tetanus","Solano","2001","Total","0","402968","0"
"Tetanus","Solano","2001","Female","0","200691","0"
"Tetanus","Solano","2001","Male","0","202277","0"
"Tetanus","Solano","2002","Total","0","406816","0"
"Tetanus","Solano","2002","Female","0","202735","0"
"Tetanus","Solano","2002","Male","0","204081","0"
"Tetanus","Solano","2003","Total","0","408929","0"
"Tetanus","Solano","2003","Female","0","203877","0"
"Tetanus","Solano","2003","Male","0","205052","0"
"Tetanus","Solano","2004","Total","0","411389","0"
"Tetanus","Solano","2004","Female","0","205205","0"
"Tetanus","Solano","2004","Male","0","206184","0"
"Tetanus","Solano","2005","Total","0","410570","0"
"Tetanus","Solano","2005","Female","0","204855","0"
"Tetanus","Solano","2005","Male","0","205715","0"
"Tetanus","Solano","2006","Total","0","411351","0"
"Tetanus","Solano","2006","Female","0","205356","0"
"Tetanus","Solano","2006","Male","0","205995","0"
"Tetanus","Solano","2007","Total","0","412636","0"
"Tetanus","Solano","2007","Female","0","206109","0"
"Tetanus","Solano","2007","Male","0","206527","0"
"Tetanus","Solano","2008","Total","0","413167","0"
"Tetanus","Solano","2008","Female","0","206443","0"
"Tetanus","Solano","2008","Male","0","206724","0"
"Tetanus","Solano","2009","Total","0","412488","0"
"Tetanus","Solano","2009","Female","0","206166","0"
"Tetanus","Solano","2009","Male","0","206322","0"
"Tetanus","Solano","2010","Total","0","413114","0"
"Tetanus","Solano","2010","Female","0","207038","0"
"Tetanus","Solano","2010","Male","0","206076","0"
"Tetanus","Solano","2011","Total","0","414268","0"
"Tetanus","Solano","2011","Female","0","207595","0"
"Tetanus","Solano","2011","Male","0","206673","0"
"Tetanus","Solano","2012","Total","0","419064","0"
"Tetanus","Solano","2012","Female","0","210035","0"
"Tetanus","Solano","2012","Male","0","209029","0"
"Tetanus","Solano","2013","Total","0","422899","0"
"Tetanus","Solano","2013","Female","0","211988","0"
"Tetanus","Solano","2013","Male","0","210911","0"
"Tetanus","Solano","2014","Total","0","427743","0"
"Tetanus","Solano","2014","Female","0","214456","0"
"Tetanus","Solano","2014","Male","0","213287","0"
"Tetanus","Sonoma","2001","Total","0","465423","0"
"Tetanus","Sonoma","2001","Female","0","236637","0"
"Tetanus","Sonoma","2001","Male","0","228786","0"
"Tetanus","Sonoma","2002","Total","0","465998","0"
"Tetanus","Sonoma","2002","Female","0","236918","0"
"Tetanus","Sonoma","2002","Male","0","229080","0"
"Tetanus","Sonoma","2003","Total","0","468257","0"
"Tetanus","Sonoma","2003","Female","0","238069","0"
"Tetanus","Sonoma","2003","Male","0","230188","0"
"Tetanus","Sonoma","2004","Total","1","469933","0.213"
"Tetanus","Sonoma","2004","Female","1","238891","0.419"
"Tetanus","Sonoma","2004","Male","0","231042","0"
"Tetanus","Sonoma","2005","Total","1","469524","0.213"
"Tetanus","Sonoma","2005","Female","0","238649","0"
"Tetanus","Sonoma","2005","Male","1","230875","0.433"
"Tetanus","Sonoma","2006","Total","0","469967","0"
"Tetanus","Sonoma","2006","Female","0","238835","0"
"Tetanus","Sonoma","2006","Male","0","231132","0"
"Tetanus","Sonoma","2007","Total","0","472987","0"
"Tetanus","Sonoma","2007","Female","0","240336","0"
"Tetanus","Sonoma","2007","Male","0","232651","0"
"Tetanus","Sonoma","2008","Total","0","476650","0"
"Tetanus","Sonoma","2008","Female","0","242159","0"
"Tetanus","Sonoma","2008","Male","0","234491","0"
"Tetanus","Sonoma","2009","Total","1","480598","0.208"
"Tetanus","Sonoma","2009","Female","0","243970","0"
"Tetanus","Sonoma","2009","Male","1","236628","0.423"
"Tetanus","Sonoma","2010","Total","0","484030","0"
"Tetanus","Sonoma","2010","Female","0","246025","0"
"Tetanus","Sonoma","2010","Male","0","238005","0"
"Tetanus","Sonoma","2011","Total","0","486613","0"
"Tetanus","Sonoma","2011","Female","0","247231","0"
"Tetanus","Sonoma","2011","Male","0","239382","0"
"Tetanus","Sonoma","2012","Total","0","488300","0"
"Tetanus","Sonoma","2012","Female","0","247993","0"
"Tetanus","Sonoma","2012","Male","0","240307","0"
